# Input,ChemicalName,ChemicalId,CasRN,GeneSymbol,GeneId,Organism,OrganismId,PubMedIds
13463-67-7,titanium dioxide,C009495,13463-67-7,SRRM4,84530,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRRT,51593,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF1,6426,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF10,10772,Mus musculus,10090,23557971|29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF11,9295,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF12,135295,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF2,6427,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF4,6429,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF5,6430,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF7,6432,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRSF9,8683,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRXN1,140809,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SRXN1,140809,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,SS18,6760,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SS18L1,26039,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SS18L2,51188,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSB,6741,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSBP1,6742,Mus musculus,10090,17656681|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSBP2,23635,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSBP3,23648,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSBP4,170463,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSC4D,136853,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSH1,54434,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSH2,85464,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSH3,54961,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSNA1,8636,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSR1,6745,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSR3,6747,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSR4,6748,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSRP1,6749,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSSCA1,75576982,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSTR1,6751,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSTR2,6752,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSTR3,6753,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSTR4,6754,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSTY1,20611,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSU72,29101,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSX2IP,117178,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SSX4B,548313,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,ST13,6767,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST14,6768,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL1,6482,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL2,6483,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL3,6487,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL4,6484,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL4,6484,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL5,8869,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST3GAL6,10402,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GAL1,6480,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GAL2,84620,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GALNAC1,55808,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GALNAC2,10610,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GALNAC3,256435,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GALNAC4,27090,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST6GALNAC6,30815,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST7L,54879,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA1,6489,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA2,8128,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA3,51046,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA3,51046,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA4,7903,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA4,7903,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA5,29906,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,ST8SIA6,338596,Mus musculus,10090,23557971|29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAB2,55576,Homo sapiens,9606,19695317
13463-67-7,titanium dioxide,C009495,13463-67-7,STAB2,55576,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAC2,342667,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAC3,246329,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,STAG1,10274,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAG2,10735,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,STAG2,10735,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAG3,10734,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,STAM2,10254,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAMBPL1,57559,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAP2,55620,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,STAR,6770,Mus musculus,10090,23131501|23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAR,6770,Rattus norvegicus,10116,28844848
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD10,10809,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD13,90627,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD3,10948,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD3NL,83930,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD4,134429,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD5,80765,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD6,147323,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD7,56910,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD8,9754,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD9,57519,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,STARD9,57519,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,STAT1,6772,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,STAT2,6773,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,STAT3,6774,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAT4,6775,Mus musculus,10090,29264374|32333507
13463-67-7,titanium dioxide,C009495,13463-67-7,STAT5A,6776,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STAU1,6780,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STC1,6781,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STC2,8614,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STEAP1,26872,Mus musculus,10090,23557971|27760801|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STEAP2,261729,Mus musculus,10090,17656681|29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STEAP4,79689,Mus musculus,10090,21259345|23557971|31298478
13463-67-7,titanium dioxide,C009495,13463-67-7,STFA1,20861,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,STFA2L1,268885,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STIL,6491,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STIM1,6786,Homo sapiens,9606,34973136
13463-67-7,titanium dioxide,C009495,13463-67-7,STIM1,6786,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STIM2,57620,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STIMATE,375346,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STING1,340061,Mus musculus,10090,23557971|27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,STING1,340061,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,STIP1,10963,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK10,6793,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK11,6794,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK11IP,114790,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK16,8576,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK17B,9262,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK19,54402,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK24,8428,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK25,10494,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK3,6788,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK31,56164,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK32A,202374,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK32C,282974,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK33,65975,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK35,140901,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK38,11329,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK39,27347,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STK4,6789,Mus musculus,10090,17656681|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STKLD1,169436,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STMN1,3925,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STMN2,11075,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,STMND1,401236,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,STOM,2040,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STOML2,30968,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STON2,85439,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STOX1,219736,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STOX2,56977,Mus musculus,10090,17656681|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STPG2,285555,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,STRA6,64220,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,STRA6L,74152,Mus musculus,10090,27760801
13463-67-7,titanium dioxide,C009495,13463-67-7,STRADA,92335,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STRAP,11171,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STRIP1,85369,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STRIP2,57464,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STRM,100504617,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STRN,6801,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STRN3,29966,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STT3A,3703,Mus musculus,10090,17656681|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STT3B,201595,Mus musculus,10090,17656681|27760801|31298478
13463-67-7,titanium dioxide,C009495,13463-67-7,STUB1,10273,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX18,53407,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX1A,6804,Mus musculus,10090,29950665|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX1B,112755,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX3,6809,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX4A,20909,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX5A,56389,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX6,10228,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STX7,8417,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STXBP1,6812,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STXBP2,6813,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,STXBP4,252983,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STXBP5,134957,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STXBP5L,9515,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STXBP6,29091,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STYX,6815,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,STYXL1,51657,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUB1,10923,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUCLA2,8803,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUCLG2,8801,Mus musculus,10090,29128614|29264374|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,SUCNR1,56670,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,SUDS3,64426,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUFU,51684,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUGCT,79783,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUGP1,57794,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUGP2,10147,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUGT1,10910,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SULF2,55959,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT1A1,6817,Mus musculus,10090,23557971|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT1A1,6817,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT1B1,27284,Mus musculus,10090,29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT1C2,6819,Mus musculus,10090,23557971|29950665
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT1D1,53315,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT2A8,76971,Mus musculus,10090,29264374|31298478
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT5A1,57429,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT5A1,57429,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,SULT6B1,391365,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUMF1,285362,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUMF2,25870,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,SUMO2,6613,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUMO3,6612,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUN1,23353,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUN2,25777,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUOX,6821,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT16H,11198,Homo sapiens,9606,30910687
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT16H,11198,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT20,56790,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT3H,8464,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT4H1,6827,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT5H,6829,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUPT6,20926,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,SURF1,6834,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SURF2,6835,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SURF4,6836,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SURF6,6838,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUSD1,64420,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUSD3,203328,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUSD3,203328,Rattus norvegicus,10116,30012374
13463-67-7,titanium dioxide,C009495,13463-67-7,SUSD5,26032,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUV39H1,6839,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUV39H2,79723,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SUZ12,23512,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SV2B,9899,Mus musculus,10090,29264374|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SV2C,22987,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SVAL2,84543,Mus musculus,10090,29264374
13463-67-7,titanium dioxide,C009495,13463-67-7,SVBP,374969,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SVEP1,79987,Mus musculus,10090,23557971|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SVIL,6840,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SVIP,258010,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SVOP,55530,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SVOPL,136306,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SWAP70,23075,Mus musculus,10090,27760801|35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SWI5,375757,Mus musculus,10090,23557971
13463-67-7,titanium dioxide,C009495,13463-67-7,SYAP1,94056,Mus musculus,10090,35295148
13463-67-7,titanium dioxide,C009495,13463-67-7,SYCE1,93426,Mus musculus,10090,23557971
